#curie_map:
#  icd10: https://icd.who.int/browse10/2019/en#/
#  mesh: https://meshb.nlm.nih.gov/record/ui?ui=
#  skos: http://www.w3.org/2004/02/skos/core#
#  semapv: https://w3id.org/semapv/vocab/
#mapping_set_id: https://github.com/gyorilab/mapnet/blob/main/scripts/gilda_icd10_mesh_classified/gilda_icd10_mesh_novel.sssom.tsv
#mapping_set_title: gilda_icd10_mesh_novel
#mapping_tool: gilda
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source_version	object_source_version	mapping_tool	mapping_tool_id	mapping_tool_version	mapping_date	confidence
icd10:E72.1	Disorders of sulfur-bearing amino-acid metabolism	skos:exactMatch	mesh:C535408	Gamma-cystathionase deficiency	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E72.2	Disorders of urea cycle metabolism	skos:exactMatch	mesh:D056807	Argininosuccinic Aciduria	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E73	Lactose intolerance	skos:exactMatch	mesh:D007787	Lactose Intolerance	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:E74.0	Glycogen storage disease	skos:exactMatch	mesh:D006008	Glycogen Storage Disease	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:E74.1	Disorders of fructose metabolism	skos:exactMatch	mesh:D015319	Fructose-1,6-Diphosphatase Deficiency	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E74.3	Other disorders of intestinal carbohydrate absorption	skos:exactMatch	mesh:C562602	Glucose-Galactose Malabsorption	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E74.8	Other specified disorders of carbohydrate metabolism	skos:exactMatch	mesh:D006959	Hyperoxaluria	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E75.2	Other sphingolipidosis	skos:exactMatch	mesh:D007966	Leukodystrophy, Metachromatic	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E75.4	Neuronal ceroid lipofuscinosis	skos:exactMatch	mesh:D009472	Neuronal Ceroid-Lipofuscinoses	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:E75.5	Other lipid storage disorders	skos:exactMatch	mesh:D015223	Wolman Disease	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E76.2	Other mucopolysaccharidoses	skos:exactMatch	mesh:D016538	Mucopolysaccharidosis VII	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E77.1	Defects in glycoprotein degradation	skos:exactMatch	mesh:D054880	Aspartylglucosaminuria	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E78.6	Lipoprotein deficiency	skos:exactMatch	mesh:D007863	Lecithin Cholesterol Acyltransferase Deficiency	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E79.1	Lesch-Nyhan syndrome	skos:exactMatch	mesh:D007926	Lesch-Nyhan Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:E80.0	Hereditary erythropoietic porphyria	skos:exactMatch	mesh:D017092	Porphyria, Erythropoietic	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E80.1	Porphyria cutanea tarda	skos:exactMatch	mesh:D017119	Porphyria Cutanea Tarda	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:E80.2	Other porphyria	skos:exactMatch	mesh:D046349	Coproporphyria, Hereditary	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E80.4	Gilbert syndrome	skos:exactMatch	mesh:D005878	Gilbert Disease	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:E80.5	Crigler-Najjar syndrome	skos:exactMatch	mesh:D003414	Crigler-Najjar Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:E80.6	Other disorders of bilirubin metabolism	skos:exactMatch	mesh:D007566	Jaundice, Chronic Idiopathic	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E83.0	Disorders of copper metabolism	skos:exactMatch	mesh:D006527	Hepatolenticular Degeneration	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E83.1	Disorders of iron metabolism	skos:exactMatch	mesh:D006432	Hemochromatosis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E83.2	Disorders of zinc metabolism	skos:exactMatch	mesh:C538178	Acrodermatitis enteropathica	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E83.3	Disorders of phosphorus metabolism and phosphatases	skos:exactMatch	mesh:C562645	Acid Phosphatase Deficiency	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E84	Cystic fibrosis	skos:exactMatch	mesh:D003550	Cystic Fibrosis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:E85	Amyloidosis	skos:exactMatch	mesh:D000686	Amyloidosis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:E85.0	Non-neuropathic heredofamilial amyloidosis	skos:exactMatch	mesh:D010505	Familial Mediterranean Fever	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E86	Volume depletion	skos:exactMatch	mesh:D003681	Dehydration	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:E87.2	Acidosis	skos:exactMatch	mesh:D000138	Acidosis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:E87.3	Alkalosis	skos:exactMatch	mesh:D000471	Alkalosis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:E88.3	Tumour lysis syndrome	skos:exactMatch	mesh:D015275	Tumor Lysis Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:E88.8	Other specified metabolic disorders	skos:exactMatch	mesh:C536561	Trimethylaminuria	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:F01	Vascular dementia	skos:exactMatch	mesh:D015140	Dementia, Vascular	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:F01.1	Multi-infarct dementia	skos:exactMatch	mesh:D015161	Dementia, Multi-Infarct	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:F05.8	Other delirium	skos:exactMatch	mesh:D000071257	Emergence Delirium	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:F20.0	Paranoid schizophrenia	skos:exactMatch	mesh:D012563	Schizophrenia, Paranoid	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:F20.1	Hebephrenic schizophrenia	skos:exactMatch	mesh:D012562	Schizophrenia, Disorganized	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:F20.2	Catatonic schizophrenia	skos:exactMatch	mesh:D012560	Schizophrenia, Catatonic	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:F22.0	Delusional disorder	skos:exactMatch	mesh:D010259	Paranoid Disorders	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:F24	Induced delusional disorder	skos:exactMatch	mesh:D012753	Shared Paranoid Disorder	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:F34.1	Dysthymia	skos:exactMatch	mesh:D019263	Dysthymic Disorder	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:F40.2	Specific (isolated) phobias	skos:exactMatch	mesh:C000719188	Acrophobia	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:F43.2	Adjustment disorders	skos:exactMatch	mesh:D000275	Adjustment Disorders	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:F44	Dissociative [conversion] disorders	skos:exactMatch	mesh:D007046	Hysteria	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:F44.8	Other dissociative [conversion] disorders	skos:exactMatch	mesh:D009105	Dissociative Identity Disorder	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:F48.8	Other specified neurotic disorders	skos:exactMatch	mesh:C000711649	dhat syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:F64	Gender identity disorders	skos:exactMatch	mesh:D000068116	Gender Dysphoria	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:F64.0	Transsexualism	skos:exactMatch	mesh:D014189	Transsexualism	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:F65	Disorders of sexual preference	skos:exactMatch	mesh:D010262	Paraphilic Disorders	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:F65.1	Fetishistic transvestism	skos:exactMatch	mesh:D014190	Transvestism	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:F65.5	Sadomasochism	skos:exactMatch	mesh:D008398	Masochism	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:F70-F79	Mental retardation	skos:exactMatch	mesh:D008607	Intellectual Disability	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:F80.2	Receptive language disorder	skos:exactMatch	mesh:D001037	Aphasia	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:F84.0	Childhood autism	skos:exactMatch	mesh:D001321	Autistic Disorder	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:F84.2	Rett syndrome	skos:exactMatch	mesh:D015518	Rett Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:F84.5	Asperger syndrome	skos:exactMatch	mesh:D020817	Asperger Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:F93.8	Other childhood emotional disorders	skos:exactMatch	mesh:C000726808	general anxiety disorder	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:G04	Encephalitis, myelitis and encephalomyelitis	skos:exactMatch	mesh:D008590	Meningoencephalitis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:G10	Huntington disease	skos:exactMatch	mesh:D006816	Huntington Disease	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G11.4	Hereditary spastic paraplegia	skos:exactMatch	mesh:D015419	Spastic Paraplegia, Hereditary	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G12.2	Motor neuron disease	skos:exactMatch	mesh:D016472	Motor Neuron Disease	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G20	Parkinson disease	skos:exactMatch	mesh:D010300	Parkinson Disease	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G21	Secondary parkinsonism	skos:exactMatch	mesh:D010302	Parkinson Disease, Secondary	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G21.3	Postencephalitic parkinsonism	skos:exactMatch	mesh:D010301	Parkinson Disease, Postencephalitic	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G23.0	Hallervorden-Spatz disease	skos:exactMatch	mesh:D006211	Pantothenate Kinase-Associated Neurodegeneration	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G23.1	Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski]	skos:exactMatch	mesh:D013494	Supranuclear Palsy, Progressive	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:G24	Dystonia	skos:exactMatch	mesh:D004421	Dystonia	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G24.5	Blepharospasm	skos:exactMatch	mesh:D001764	Blepharospasm	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G25.0	Essential tremor	skos:exactMatch	mesh:D020329	Essential Tremor	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G25.3	Myoclonus	skos:exactMatch	mesh:D009207	Myoclonus	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G25.8	Other specified extrapyramidal and movement disorders	skos:exactMatch	mesh:D012148	Restless Legs Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:G30	Alzheimer disease	skos:exactMatch	mesh:D000544	Alzheimer Disease	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G31.0	Circumscribed brain atrophy	skos:exactMatch	mesh:D020774	Pick Disease of the Brain	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:G35	Multiple sclerosis	skos:exactMatch	mesh:D009103	Multiple Sclerosis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G37.0	Diffuse sclerosis	skos:exactMatch	mesh:D002549	Diffuse Cerebral Sclerosis of Schilder	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:G37.2	Central pontine myelinolysis	skos:exactMatch	mesh:D017590	Myelinolysis, Central Pontine	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G40	Epilepsy	skos:exactMatch	mesh:D004827	Epilepsy	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G40.4	Other generalized epilepsy and epileptic syndromes	skos:exactMatch	mesh:D013036	Spasms, Infantile	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:G41	Status epilepticus	skos:exactMatch	mesh:D013226	Status Epilepticus	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G43	Migraine	skos:exactMatch	mesh:D008881	Migraine Disorders	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G43.8	Other migraine	skos:exactMatch	mesh:D060486	Ophthalmoplegic Migraine	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:G44.0	Cluster headache syndrome	skos:exactMatch	mesh:D003027	Cluster Headache	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G44.2	Tension-type headache	skos:exactMatch	mesh:D018781	Tension-Type Headache	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G45.3	Amaurosis fugax	skos:exactMatch	mesh:D020757	Amaurosis Fugax	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G50.0	Trigeminal neuralgia	skos:exactMatch	mesh:D014277	Trigeminal Neuralgia	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G51	Facial nerve disorders	skos:exactMatch	mesh:D005155	Facial Nerve Diseases	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G51.2	Melkersson syndrome	skos:exactMatch	mesh:D008556	Melkersson-Rosenthal Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G54.0	Brachial plexus disorders	skos:exactMatch	mesh:D020516	Brachial Plexus Neuropathies	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G54.5	Neuralgic amyotrophy	skos:exactMatch	mesh:D020968	Brachial Plexus Neuritis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:G56.0	Carpal tunnel syndrome	skos:exactMatch	mesh:D002349	Carpal Tunnel Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G57.5	Tarsal tunnel syndrome	skos:exactMatch	mesh:D013641	Tarsal Tunnel Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G57.6	Lesion of plantar nerve	skos:exactMatch	mesh:D000070607	Morton Neuroma	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:G60.0	Hereditary motor and sensory neuropathy	skos:exactMatch	mesh:D015417	Hereditary Sensory and Motor Neuropathy	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G60.1	Refsum disease	skos:exactMatch	mesh:D012035	Refsum Disease	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G61.0	Guillain-Barré syndrome	skos:exactMatch	mesh:D020275	Guillain-Barre Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G70.0	Myasthenia gravis	skos:exactMatch	mesh:D009157	Myasthenia Gravis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G71.0	Muscular dystrophy	skos:exactMatch	mesh:D009136	Muscular Dystrophies	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G71.1	Myotonic disorders	skos:exactMatch	mesh:D020967	Myotonic Disorders	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G73.1	Lambert-Eaton syndrome	skos:exactMatch	mesh:D015624	Lambert-Eaton Myasthenic Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G80	Cerebral palsy	skos:exactMatch	mesh:D002547	Cerebral Palsy	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G80.4	Ataxic cerebral palsy	skos:exactMatch	mesh:C562856	Cerebral Palsy, Ataxic, Autosomal Recessive	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G81	Hemiplegia	skos:exactMatch	mesh:D006429	Hemiplegia	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:G83.4	Cauda equina syndrome	skos:exactMatch	mesh:D000077684	Cauda Equina Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
