#curie_map:
#  mondo: http://purl.obolibrary.org/obo/MONDO_
#  mesh: https://meshb.nlm.nih.gov/record/ui?ui=
#  skos: http://www.w3.org/2004/02/skos/core#
#  semapv: https://w3id.org/semapv/vocab/
#mapping_set_id: leonmap_mondo_mesh_novel
#mapping_tool: leonmap
subject_id	subject_label	predicate_id	object_id	object_label	confidence	mapping_justification	mapping_tool	comment
mondo:0008535	telangiectasia, hereditary hemorrhagic, type 1	skos:broadMatch	mesh:D013683	Telangiectasia, Hereditary Hemorrhagic	1.0	semapv:LexicalMatching	leonmap	cosine=0.878802
mondo:0008546	thanatophoric dysplasia type 1	skos:exactMatch	mesh:D013796	Thanatophoric Dysplasia	0.90965855	semapv:SemanticSimilarity	leonmap	
mondo:0008549	thoracic dysostosis, isolated	skos:exactMatch	mesh:C566063	Thoracic Dysostosis, Isolated	1.0	semapv:LexicalMatching	leonmap	cosine=1.000000
mondo:0008571	Blount disease, infantile	skos:exactMatch	mesh:C536237	Blount disease	0.97122228	semapv:SemanticSimilarity	leonmap	
mondo:0008633	Muckle-Wells syndrome	skos:broadMatch	mesh:D056587	Cryopyrin-Associated Periodic Syndromes	1.0	semapv:LexicalMatching	leonmap	cosine=0.855477
mondo:0008644	velocardiofacial syndrome	skos:broadMatch	mesh:D004062	DiGeorge Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.715581
mondo:0008653	vesicoureteral reflux 1	skos:broadMatch	mesh:D014718	Vesico-Ureteral Reflux	1.0	semapv:LexicalMatching	leonmap	cosine=0.821021
mondo:0008670	Waardenburg syndrome type 1	skos:broadMatch	mesh:D014849	Waardenburg Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.900442
mondo:0008672	Watson syndrome	skos:broadMatch	mesh:D009456	Neurofibromatosis 1	1.0	semapv:LexicalMatching	leonmap	cosine=0.728224
mondo:0008676	white sponge nevus 1	skos:exactMatch	mesh:D053529	Leukokeratosis, Hereditary Mucosal	0.90863734	semapv:SemanticSimilarity	leonmap	
mondo:0008679	Wilms tumor 1	skos:broadMatch	mesh:D009396	Wilms Tumor	1.0	semapv:LexicalMatching	leonmap	cosine=0.862749
mondo:0008715	acrofrontofacionasal dysostosis	skos:exactMatch	mesh:C538186	Acrofrontofacionasal dysostosis syndrome	0.94119602	semapv:SemanticSimilarity	leonmap	
mondo:0008723	very long chain acyl-CoA dehydrogenase deficiency	skos:broadMatch	mesh:C536353	VLCAD deficiency	1.0	semapv:LexicalMatching	leonmap	cosine=0.833164
mondo:0008730	congenital adrenal hyperplasia due to 17-alpha-hydroxylase deficiency	skos:broadMatch	mesh:C538237	Adrenal hyperplasia, congenital, type 5	1.0	semapv:LexicalMatching	leonmap	cosine=0.901857
mondo:0008732	adrenal hypoplasia, cytomegalic type	skos:broadMatch	mesh:C564543	Intrauterine Growth Retardation, Metaphyseal Dysplasia, Adrenal Hypoplasia Congenita, And Genital Anomalies	1.0	semapv:LexicalMatching	leonmap	cosine=0.723540
mondo:0008740	agnathia-otocephaly complex	skos:broadMatch	mesh:C562503	Otocephaly	1.0	semapv:LexicalMatching	leonmap	cosine=0.728398
mondo:0008742	autosomal dominant severe congenital neutropenia	skos:exactMatch	mesh:C565969	Neutropenia, Severe Congenital, Autosomal Dominant 1	0.92735666	semapv:SemanticSimilarity	leonmap	
mondo:0008745	oculocutaneous albinism type 1A	skos:broadMatch	mesh:C537728	Oculocutaneous albinism type 1	1.0	semapv:LexicalMatching	leonmap	cosine=0.932026
mondo:0008764	Leber congenital amaurosis 1	skos:broadMatch	mesh:C536600	Amaurosis congenita of Leber, type 1	1.0	semapv:LexicalMatching	leonmap	cosine=0.875574
mondo:0008767	neuronal ceroid lipofuscinosis 3	skos:broadMatch	mesh:D009472	Neuronal Ceroid-Lipofuscinoses	1.0	semapv:LexicalMatching	leonmap	cosine=0.874653
mondo:0008769	neuronal ceroid lipofuscinosis 2	skos:broadMatch	mesh:C566857	Ceroid Lipofuscinosis, Neuronal, 2	1.0	semapv:LexicalMatching	leonmap	cosine=0.829498
mondo:0008791	anencephaly 1	skos:exactMatch	mesh:D000757	Anencephaly	0.90365535	semapv:SemanticSimilarity	leonmap	
mondo:0008799	anophthalmia/microphthalmia-esophageal atresia syndrome	skos:exactMatch	mesh:C565948	Microphthalmia, Syndromic 3	0.94696569	semapv:SemanticSimilarity	leonmap	
mondo:0008816	Chiari malformation type II	skos:broadMatch	mesh:D001139	Arnold-Chiari Malformation	1.0	semapv:LexicalMatching	leonmap	cosine=0.916836
mondo:0008817	arterial calcification, generalized, of infancy, 1	skos:exactMatch	mesh:C537440	Arterial calcification of infancy	0.90525484	semapv:SemanticSimilarity	leonmap	
mondo:0008822	arthrogryposis, renal dysfunction, and cholestasis 1	skos:broadMatch	mesh:C535382	Arthrogryposis renal dysfunction cholestasis syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.945243
mondo:0008831	asphyxiating thoracic dystrophy 1	skos:broadMatch	mesh:C537571	Jeune syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.819109
mondo:0008832	right atrial isomerism	skos:broadMatch	mesh:D059446	Heterotaxy Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.814218
mondo:0008834	asthma, nasal polyps, and aspirin intolerance	skos:exactMatch	mesh:C565935	Asthma, Nasal Polyps, And Aspirin Intolerance	1.0	semapv:LexicalMatching	leonmap	cosine=0.935804
mondo:0008866	bifid nose, autosomal recessive	skos:broadMatch	mesh:C535441	Bifid nose	1.0	semapv:LexicalMatching	leonmap	cosine=0.972768
mondo:0008869	Seckel syndrome 1	skos:exactMatch	mesh:C537533	Seckel syndrome 1	1.0	semapv:LexicalMatching	leonmap	cosine=0.824634
mondo:0008871	microcephalic osteodysplastic primordial dwarfism type I	skos:broadMatch	mesh:C537577	Microcephalic osteodysplastic primordial dwarfism, type 1	1.0	semapv:LexicalMatching	leonmap	cosine=0.899410
mondo:0008888	Williams-Campbell syndrome	skos:broadMatch	mesh:D055089	Tracheobronchomalacia	1.0	semapv:LexicalMatching	leonmap	cosine=0.837293
mondo:0008903	lung cancer	skos:broadMatch	mesh:D008175	Lung Neoplasms	1.0	semapv:LexicalMatching	leonmap	cosine=0.793955
mondo:0008905	predisposition to invasive fungal disease due to CARD9 deficiency	skos:exactMatch	mesh:C537979	Candidiasis familial chronic mucocutaneous, autosomal recessive	0.92534465	semapv:SemanticSimilarity	leonmap	
mondo:0008915	dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome	skos:exactMatch	mesh:C535703	Malouf syndrome	0.90913117	semapv:SemanticSimilarity	leonmap	
mondo:0008921	carnosinemia	skos:broadMatch	mesh:C535328	Homocarnosinosis	1.0	semapv:LexicalMatching	leonmap	cosine=0.911943
mondo:0008926	COFS syndrome	skos:broadMatch	mesh:C562434	Cerebrooculofacioskeletal Syndrome 1	1.0	semapv:LexicalMatching	leonmap	cosine=0.862130
mondo:0008944	Joubert syndrome 1	skos:broadMatch	mesh:C536293	Agenesis of Cerebellar Vermis	1.0	semapv:LexicalMatching	leonmap	cosine=0.790637
mondo:0008955	cerebrooculofacioskeletal syndrome 1	skos:exactMatch	mesh:C562434	Cerebrooculofacioskeletal Syndrome 1	1.0	semapv:LexicalMatching	leonmap	cosine=0.816791
mondo:0008960	Charcot-Marie-Tooth disease-hearing loss-intellectual disability syndrome	skos:exactMatch	mesh:C538078	Charcot-Marie-Tooth disease and deafness	0.92355317	semapv:SemanticSimilarity	leonmap	
mondo:0008972	rhizomelic chondrodysplasia punctata type 1	skos:broadMatch	mesh:C531651	Rhizomelic chondrodysplasia punctata, type 1	1.0	semapv:LexicalMatching	leonmap	cosine=0.740912
mondo:0008975	otospondylomegaepiphyseal dysplasia	skos:broadMatch	mesh:C536140	Megaepiphyseal dwarfism	1.0	semapv:LexicalMatching	leonmap	cosine=0.856207
mondo:0008982	central areolar choroidal dystrophy	skos:broadMatch	mesh:C535358	Choroidal sclerosis	1.0	semapv:LexicalMatching	leonmap	cosine=0.837089
mondo:0008988	citrullinemia type I	skos:broadMatch	mesh:D020159	Citrullinemia	1.0	semapv:LexicalMatching	leonmap	cosine=0.858054
mondo:0008998	Cockayne syndrome type 3	skos:broadMatch	mesh:D003057	Cockayne Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.887397
mondo:0009032	cranioectodermal dysplasia	skos:exactMatch	mesh:C562966	Cranioectodermal Dysplasia	1.0	semapv:LexicalMatching	leonmap	cosine=0.701257
mondo:0009043	generalized resistance to thyroid hormone	skos:broadMatch	mesh:D018382	Thyroid Hormone Resistance Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.894933
mondo:0009101	Wolfram syndrome 1	skos:broadMatch	mesh:D014929	Wolfram Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.851435
mondo:0009105	trichohepatoenteric syndrome	skos:exactMatch	mesh:C565627	Trichohepatoenteric Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.874119
mondo:0009106	diastematomyelia	skos:broadMatch	mesh:D009436	Neural Tube Defects	1.0	semapv:LexicalMatching	leonmap	cosine=0.590755
mondo:0009111	dihydropyrimidinuria	skos:broadMatch	mesh:D054067	Dihydropyrimidine Dehydrogenase Deficiency	1.0	semapv:LexicalMatching	leonmap	cosine=0.823828
mondo:0009134	congenital dyserythropoietic anemia type 2	skos:broadMatch	mesh:D000742	Anemia, Dyserythropoietic, Congenital	1.0	semapv:LexicalMatching	leonmap	cosine=0.871739
mondo:0009165	Aicardi-Goutieres syndrome 1	skos:broadMatch	mesh:C535607	Aicardi-Goutieres syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.873444
mondo:0009180	junctional epidermolysis bullosa, non-Herlitz type	skos:broadMatch	mesh:C562639	Epidermolysis Bullosa, Junctional, Non-Herlitz Type	1.0	semapv:LexicalMatching	leonmap	cosine=0.826479
mondo:0009182	junctional epidermolysis bullosa Herlitz type	skos:broadMatch	mesh:D016109	Epidermolysis Bullosa, Junctional	1.0	semapv:LexicalMatching	leonmap	cosine=0.926334
mondo:0009207	factor V and factor VIII, combined deficiency of, with normal protein C and protein C inhibitor	skos:broadMatch	mesh:C565577	Familial Multiple Coagulation Factor Deficiency I	1.0	semapv:LexicalMatching	leonmap	cosine=0.873477
mondo:0009209	autosomal recessive faciodigitogenital syndrome	skos:exactMatch	mesh:C535331	Aarskog Syndrome	0.91960454	semapv:SemanticSimilarity	leonmap	
mondo:0009210	congenital factor V deficiency	skos:exactMatch	mesh:D005166	Factor V Deficiency	0.92729455	semapv:SemanticSimilarity	leonmap	
mondo:0009211	congenital factor VII deficiency	skos:exactMatch	mesh:D005168	Factor VII Deficiency	0.90246463	semapv:SemanticSimilarity	leonmap	
mondo:0009229	hyaline fibromatosis syndrome	skos:exactMatch	mesh:D057770	Hyaline Fibromatosis Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.913259
mondo:0009242	brittle cornea syndrome	skos:broadMatch	mesh:C536192	Brittle cornea syndrome 1	1.0	semapv:LexicalMatching	leonmap	cosine=0.925826
mondo:0009257	galactose epimerase deficiency	skos:broadMatch	mesh:D005693	Galactosemias	1.0	semapv:LexicalMatching	leonmap	cosine=0.834710
mondo:0009258	classic galactosemia	skos:broadMatch	mesh:D005693	Galactosemias	1.0	semapv:LexicalMatching	leonmap	cosine=0.864284
mondo:0009260	GM1 gangliosidosis type 1	skos:broadMatch	mesh:D016537	Gangliosidosis, GM1	1.0	semapv:LexicalMatching	leonmap	cosine=0.830527
mondo:0009261	GM1 gangliosidosis type 2	skos:broadMatch	mesh:D016537	Gangliosidosis, GM1	1.0	semapv:LexicalMatching	leonmap	cosine=0.782987
mondo:0009262	GM1 gangliosidosis type 3	skos:broadMatch	mesh:D016537	Gangliosidosis, GM1	1.0	semapv:LexicalMatching	leonmap	cosine=0.736882
mondo:0009265	Gaucher disease type I	skos:broadMatch	mesh:D005776	Gaucher Disease	1.0	semapv:LexicalMatching	leonmap	cosine=0.891335
mondo:0009266	Gaucher disease type II	skos:broadMatch	mesh:D005776	Gaucher Disease	1.0	semapv:LexicalMatching	leonmap	cosine=0.850089
mondo:0009267	Gaucher disease type III	skos:broadMatch	mesh:D005776	Gaucher Disease	1.0	semapv:LexicalMatching	leonmap	cosine=0.871208
mondo:0009337	Hennekam lymphangiectasia-lymphedema syndrome 1	skos:exactMatch	mesh:C537255	Hennekam lymphangiectasia lymphedema syndrome	0.90223193	semapv:SemanticSimilarity	leonmap	
mondo:0009364	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A1	skos:broadMatch	mesh:D058494	Walker-Warburg Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.874871
mondo:0009368	urofacial syndrome type 1	skos:exactMatch	mesh:C536480	Urofacial syndrome	0.93151486	semapv:SemanticSimilarity	leonmap	
mondo:0009369	non-immune hydrops fetalis	skos:broadMatch	mesh:D015160	Hydrops Fetalis	1.0	semapv:LexicalMatching	leonmap	cosine=0.853440
mondo:0009370	L-2-hydroxyglutaric aciduria	skos:broadMatch	mesh:C535306	2-Hydroxyglutaricaciduria	1.0	semapv:LexicalMatching	leonmap	cosine=0.885578
mondo:0009379	Rotor syndrome	skos:broadMatch	mesh:D006933	Hyperbilirubinemia, Hereditary	1.0	semapv:LexicalMatching	leonmap	cosine=0.848040
mondo:0009382	hyperbilirubinemia, shunt, primary	skos:exactMatch	mesh:C562451	Hyperbilirubinemia, Shunt	0.91292644	semapv:SemanticSimilarity	leonmap	
mondo:0009384	Leydig cell hypoplasia, type 1	skos:exactMatch	mesh:C562567	Leydig Cell Hypoplasia	0.96215636	semapv:SemanticSimilarity	leonmap	
mondo:0009390	hyperlysinuria with hyperammonemia	skos:broadMatch	mesh:D020167	Hyperlysinemias	1.0	semapv:LexicalMatching	leonmap	cosine=0.796559
mondo:0009395	hyperostosis corticalis generalisata	skos:broadMatch	mesh:D010009	Osteochondrodysplasias	1.0	semapv:LexicalMatching	leonmap	cosine=0.783140
mondo:0009409	hypervitaminosis a, susceptibility to	skos:exactMatch	mesh:D006986	Hypervitaminosis A	0.93061537	semapv:SemanticSimilarity	leonmap	
mondo:0009421	hypogonadism, male	skos:broadMatch	mesh:D005058	Eunuchism	1.0	semapv:LexicalMatching	leonmap	cosine=0.812469
mondo:0009456	Immunoerythromyeloid hypoplasia	skos:broadMatch	mesh:C538361	Reticular dysgenesis	1.0	semapv:LexicalMatching	leonmap	cosine=0.615236
mondo:0009484	primary ciliary dyskinesia 1	skos:broadMatch	mesh:D007619	Kartagener Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.809924
mondo:0009496	Kniest-like dysplasia with pursed lips and ectopia lentis	skos:exactMatch	mesh:C565452	Kniest-Like Dysplasia with Pursed Lips and Ectopia Lentis	1.0	semapv:LexicalMatching	leonmap	cosine=0.999999
mondo:0009552	mal de Meleda	skos:broadMatch	mesh:D007645	Keratoderma, Palmoplantar	1.0	semapv:LexicalMatching	leonmap	cosine=0.877165
mondo:0009572	autosomal recessive familial Mediterranean fever	skos:broadMatch	mesh:D010505	Familial Mediterranean Fever	1.0	semapv:LexicalMatching	leonmap	cosine=0.857392
mondo:0009583	blepharophimosis - intellectual disability syndrome, Ohdo type	skos:exactMatch	mesh:C536232	Blepharophimosis syndrome Ohdo type	0.9695875	semapv:SemanticSimilarity	leonmap	
mondo:0009607	methionine adenosyltransferase deficiency	skos:broadMatch	mesh:C564683	Hypermethioninemia	1.0	semapv:LexicalMatching	leonmap	cosine=0.887568
mondo:0009609	methylcobalamin deficiency type cblG	skos:broadMatch	mesh:C565394	Methylcobalamin Deficiency, CblG Type	1.0	semapv:LexicalMatching	leonmap	cosine=0.868154
mondo:0009626	pseudo-TORCH syndrome	skos:broadMatch	mesh:C535607	Aicardi-Goutieres syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.706434
mondo:0009635	microvillus inclusion disease	skos:exactMatch	mesh:C537470	Microvillus inclusion disease	1.0	semapv:LexicalMatching	leonmap	cosine=0.948206
mondo:0009636	mitochondrial DNA depletion syndrome 3 (hepatocerebral type)	skos:exactMatch	mesh:C580039	Deoxyguanosine Kinase Deficiency	0.9193235	semapv:SemanticSimilarity	leonmap	
mondo:0009653	mucolipidosis type IV	skos:broadMatch	mesh:D009081	Mucolipidoses	1.0	semapv:LexicalMatching	leonmap	cosine=0.822217
mondo:0009699	action myoclonus-renal failure syndrome	skos:broadMatch	mesh:D020191	Myoclonic Epilepsies, Progressive	1.0	semapv:LexicalMatching	leonmap	cosine=0.639143
mondo:0009711	congenital fiber-type disproportion myopathy	skos:broadMatch	mesh:D020914	Myopathies, Structural, Congenital	1.0	semapv:LexicalMatching	leonmap	cosine=0.836576
mondo:0009715	myotonia congenita, autosomal recessive	skos:broadMatch	mesh:D009224	Myotonia Congenita	1.0	semapv:LexicalMatching	leonmap	cosine=0.854011
mondo:0009717	Schwartz-Jampel syndrome	skos:broadMatch	mesh:D010009	Osteochondrodysplasias	1.0	semapv:LexicalMatching	leonmap	cosine=0.719413
mondo:0009734	hyperinsulinemic hypoglycemia, familial, 1	skos:broadMatch	mesh:D044903	Congenital Hyperinsulinism	1.0	semapv:LexicalMatching	leonmap	cosine=0.923145
mondo:0009744	neuronal ceroid lipofuscinosis 1	skos:broadMatch	mesh:C564953	Ceroid Lipofuscinosis, Neuronal, 1	1.0	semapv:LexicalMatching	leonmap	cosine=0.823499
mondo:0009746	hereditary sensory and autonomic neuropathy type 4	skos:broadMatch	mesh:D009477	Hereditary Sensory and Autonomic Neuropathies	1.0	semapv:LexicalMatching	leonmap	cosine=0.869763
mondo:0009749	giant axonal neuropathy 1	skos:broadMatch	mesh:D056768	Giant Axonal Neuropathy	1.0	semapv:LexicalMatching	leonmap	cosine=0.883397
mondo:0009757	Niemann-Pick disease, type C1	skos:broadMatch	mesh:D052556	Niemann-Pick Disease, Type C	1.0	semapv:LexicalMatching	leonmap	cosine=0.908778
mondo:0009759	mosaic variegated aneuploidy syndrome 1	skos:broadMatch	mesh:C536987	Mosaic variegated aneuploidy syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.860666
mondo:0009775	Oguchi disease-1	skos:broadMatch	mesh:C537743	Oguchi disease	1.0	semapv:LexicalMatching	leonmap	cosine=0.875177
mondo:0009779	autosomal recessive omodysplasia	skos:broadMatch	mesh:C537746	Omodysplasia type 1	1.0	semapv:LexicalMatching	leonmap	cosine=0.821649
mondo:0009788	optic atrophy, hearing loss, and peripheral neuropathy, autosomal recessive	skos:broadMatch	mesh:C537129	Optic atrophy polyneuropathy deafness	1.0	semapv:LexicalMatching	leonmap	cosine=0.767635
mondo:0009800	Blount disease, adolescent	skos:exactMatch	mesh:C536237	Blount disease	0.94169021	semapv:SemanticSimilarity	leonmap	
mondo:0009806	Bruck syndrome 1	skos:exactMatch	mesh:C537406	Bruck syndrome 1	1.0	semapv:LexicalMatching	leonmap	cosine=0.634792
mondo:0009850	periodontitis, chronic, adult	skos:exactMatch	mesh:D055113	Chronic Periodontitis	0.93484533	semapv:SemanticSimilarity	leonmap	
mondo:0009866	phosphoenolpyruvate carboxykinase deficiency, cytosolic	skos:broadMatch	mesh:C536654	Phosphoenolpyruvate carboxykinase deficiency	1.0	semapv:LexicalMatching	leonmap	cosine=0.840610
mondo:0009874	Rabson-Mendenhall syndrome	skos:broadMatch	mesh:D056731	Donohue Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.878635
mondo:0009875	achromatopsia 3	skos:exactMatch	mesh:C536129	Achromatopsia 3	1.0	semapv:LexicalMatching	leonmap	cosine=0.915062
mondo:0009894	short-rib thoracic dysplasia 6 with or without polydactyly	skos:exactMatch	mesh:D012779	Short Rib-Polydactyly Syndrome	0.91440862	semapv:SemanticSimilarity	leonmap	
mondo:0009926	autosomal recessive multiple pterygium syndrome	skos:exactMatch	mesh:C537377	Multiple pterygium syndrome	0.96196461	semapv:SemanticSimilarity	leonmap	
mondo:0009938	pulmonic stenosis	skos:broadMatch	mesh:D011666	Pulmonary Valve Stenosis	1.0	semapv:LexicalMatching	leonmap	cosine=0.844703
mondo:0009947	glutathione synthetase deficiency with 5-oxoprolinuria	skos:exactMatch	mesh:C536835	Glutathione synthetase deficiency	0.95024693	semapv:SemanticSimilarity	leonmap	
mondo:0009960	inflammatory bowel disease 1	skos:broadMatch	mesh:D003424	Crohn Disease	1.0	semapv:LexicalMatching	leonmap	cosine=0.727835
mondo:0009962	Senior-Loken syndrome 1	skos:broadMatch	mesh:C537580	Senior Loken Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.849245
mondo:0009975	reticulum cell sarcoma	skos:broadMatch	mesh:D008228	Lymphoma, Non-Hodgkin	1.0	semapv:LexicalMatching	leonmap	cosine=0.603869
mondo:0010020	congenital generalized lipodystrophy type 2	skos:broadMatch	mesh:D052497	Lipodystrophy, Congenital Generalized	1.0	semapv:LexicalMatching	leonmap	cosine=0.922263
mondo:0010027	free sialic acid storage disease, infantile form	skos:exactMatch	mesh:D029461	Sialic Acid Storage Disease	0.92613333	semapv:SemanticSimilarity	leonmap	
mondo:0010036	congenital secretory sodium diarrhea 3	skos:broadMatch	mesh:C562576	Diarrhea 3, Secretory Sodium, Congenital	1.0	semapv:LexicalMatching	leonmap	cosine=0.879698
mondo:0010065	spinocerebellar degeneration with slow eye movements	skos:broadMatch	mesh:D020754	Spinocerebellar Ataxias	1.0	semapv:LexicalMatching	leonmap	cosine=0.618932
mondo:0010085	Schilder disease	skos:broadMatch	mesh:D002549	Diffuse Cerebral Sclerosis of Schilder	1.0	semapv:LexicalMatching	leonmap	cosine=0.692550
mondo:0010087	Sugarman brachydactyly	skos:broadMatch	mesh:C557817	Orofaciodigital syndrome 3	1.0	semapv:LexicalMatching	leonmap	cosine=0.690453
mondo:0010122	congenital thrombotic thrombocytopenic purpura	skos:broadMatch	mesh:D011697	Purpura, Thrombotic Thrombocytopenic	1.0	semapv:LexicalMatching	leonmap	cosine=0.908863
mondo:0010142	hypothyroidism due to TSH receptor mutations	skos:exactMatch	mesh:C576976	Hypothyroidism, Congenital, Nongoitrous, 1	0.95830572	semapv:SemanticSimilarity	leonmap	
mondo:0010155	Dorfman-Chanarin disease	skos:broadMatch	mesh:C536560	Chanarin-Dorfman Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.870495
mondo:0010160	tyrosinemia type II	skos:broadMatch	mesh:D020176	Tyrosinemias	1.0	semapv:LexicalMatching	leonmap	cosine=0.853381
mondo:0010161	tyrosinemia type I	skos:broadMatch	mesh:D020176	Tyrosinemias	1.0	semapv:LexicalMatching	leonmap	cosine=0.876797
mondo:0010162	tyrosinemia type III	skos:broadMatch	mesh:D020176	Tyrosinemias	1.0	semapv:LexicalMatching	leonmap	cosine=0.904834
mondo:0010168	Usher syndrome type 1	skos:broadMatch	mesh:D052245	Usher Syndromes	1.0	semapv:LexicalMatching	leonmap	cosine=0.794048
mondo:0010171	Usher syndrome type 1C	skos:broadMatch	mesh:C536486	Usher syndrome, type 1C	1.0	semapv:LexicalMatching	leonmap	cosine=0.836319
mondo:0010173	Mayer-Rokitansky-Kuster-Hauser syndrome type 1	skos:exactMatch	mesh:C537371	Mullerian aplasia	0.92757392	semapv:SemanticSimilarity	leonmap	
mondo:0010184	methylmalonic aciduria and homocystinuria type cblC	skos:broadMatch	mesh:C537359	Methylmalonic acidemia with homocystinuria	1.0	semapv:LexicalMatching	leonmap	cosine=0.896813
mondo:0010192	Waardenburg syndrome type 4A	skos:broadMatch	mesh:C536467	Waardenburg syndrome, type 4	1.0	semapv:LexicalMatching	leonmap	cosine=0.901561
mondo:0010222	X-linked Opitz G/BBB syndrome	skos:exactMatch	mesh:C567932	Opitz GBBB Syndrome, X-Linked	0.96566337	semapv:SemanticSimilarity	leonmap	
mondo:0010233	heterotopia, periventricular, X-linked dominant	skos:broadMatch	mesh:D054091	Periventricular Nodular Heterotopia	1.0	semapv:LexicalMatching	leonmap	cosine=0.851662
mondo:0010264	X-linked adrenal hypoplasia congenita	skos:exactMatch	mesh:D000075262	Hypoadrenocorticism, Familial	0.90631962	semapv:SemanticSimilarity	leonmap	
mondo:0010297	FG syndrome 2	skos:broadMatch	mesh:C537923	Opitz-Kaveggia syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.619775
mondo:0010306	X-linked intellectual disability, Cabezas type	skos:exactMatch	mesh:C567069	Mental Retardation, X-Linked, With Brachydactyly And Macroglossia	0.92686248	semapv:SemanticSimilarity	leonmap	
mondo:0010316	FG syndrome 3	skos:broadMatch	mesh:C537923	Opitz-Kaveggia syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.566708
mondo:0010318	FG syndrome 4	skos:broadMatch	mesh:C537923	Opitz-Kaveggia syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.821713
mondo:0010358	hypophosphatemic rickets, X-linked recessive	skos:broadMatch	mesh:D053098	Familial Hypophosphatemic Rickets	1.0	semapv:LexicalMatching	leonmap	cosine=0.742746
mondo:0010370	Cornelia de Lange syndrome 2	skos:broadMatch	mesh:D003635	De Lange Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.853769
mondo:0010401	X-linked myopathy with postural muscle atrophy	skos:broadMatch	mesh:D000083143	X-Linked Emery-Dreifuss Muscular Dystrophy	1.0	semapv:LexicalMatching	leonmap	cosine=0.732311
mondo:0010520	X-linked Alport syndrome	skos:broadMatch	mesh:D009394	Nephritis, Hereditary	1.0	semapv:LexicalMatching	leonmap	cosine=0.901225
mondo:0010522	X-linked amelogenesis imperfecta hypoplastic/hypomaturation 2	skos:broadMatch	mesh:C537412	Burnett Schwartz Berberian syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.583625
mondo:0010581	diabetes insipidus, nephrogenic, X-linked	skos:broadMatch	mesh:D018500	Diabetes Insipidus, Nephrogenic	1.0	semapv:LexicalMatching	leonmap	cosine=0.802907
mondo:0010583	Dyggve-Melchior-Clausen syndrome, X-linked	skos:broadMatch	mesh:C535726	Dyggve-Melchior-Clausen syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.958919
mondo:0010584	dyskeratosis congenita, X-linked	skos:broadMatch	mesh:D019871	Dyskeratosis Congenita	1.0	semapv:LexicalMatching	leonmap	cosine=0.831284
mondo:0010590	FG syndrome 1	skos:broadMatch	mesh:C537923	Opitz-Kaveggia syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.865372
mondo:0010613	inborn glycerol kinase deficiency	skos:exactMatch	mesh:C000721294	Hyperglycerolemia	0.90339202	semapv:SemanticSimilarity	leonmap	
mondo:0010619	X-linked dominant hypophosphatemic rickets	skos:broadMatch	mesh:D053098	Familial Hypophosphatemic Rickets	1.0	semapv:LexicalMatching	leonmap	cosine=0.896312
mondo:0010627	X-linked lymphoproliferative syndrome	skos:broadMatch	mesh:D008232	Lymphoproliferative Disorders	1.0	semapv:LexicalMatching	leonmap	cosine=0.885975
mondo:0010635	hypogonadotropic hypogonadism 1 with or without anosmia	skos:exactMatch	mesh:D017436	Kallmann Syndrome	0.90235108	semapv:SemanticSimilarity	leonmap	
mondo:0010689	Charcot-Marie-Tooth disease X-linked recessive 4	skos:broadMatch	mesh:C536450	Cowchock syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.896046
mondo:0010699	Charcot-Marie-Tooth disease X-linked recessive 5	skos:broadMatch	mesh:C537129	Optic atrophy polyneuropathy deafness	1.0	semapv:LexicalMatching	leonmap	cosine=0.785774
mondo:0010704	otopalatodigital syndrome type 1	skos:broadMatch	mesh:C536065	Oto-Palato-digital syndrome type 1	1.0	semapv:LexicalMatching	leonmap	cosine=0.925573
